@relation pan_features_trainset_dec31_withoutid

@attribute TSDiff numeric
@attribute dsr numeric
@attribute ddsr numeric
@attribute rep numeric
@attribute insertedTokens numeric
@attribute deletedTokens numeric
@attribute deleterTokens numeric
@attribute insPageCount numeric
@attribute delPageCount numeric
@attribute insRevisionCount numeric
@attribute delRevisionCount numeric
@attribute userType {0,1,2,3,4,5}
@attribute userPageStatus {-1,1,0}
@attribute comment_feature1 {0,1}
@attribute comment_feature2 {0,1}
@attribute comment_feature3 {0,1}
@attribute comment_feature4 {0,1}
@attribute comment_feature5 {0,1}
@attribute RevOrdinal numeric
@attribute CommentLength numeric
@attribute InsertSize numeric
@attribute DeleteSize numeric
@attribute SizeRatio numeric
@attribute KLDNew2OLD numeric
@attribute HasBecomeBlank {0,1}
@attribute HasInsInternalLink {0,1}
@attribute HasInsExternalLink {0,1}
@attribute Reverted {0,1}
@attribute KLDINSOld numeric
@attribute LongestInsertedWord numeric
@attribute LongestInsertedCharacterSequence numeric
@attribute InsCompressibiity numeric
@attribute InsUpperToLowerRatio numeric
@attribute InsUpperToAllRatio numeric
@attribute InsDigitRatio numeric
@attribute InsNonAlphabeticRatio numeric
@attribute InsCharacterDiversity numeric
@attribute InsAvgTermFrequency numeric
@attribute InsVulgarRatio numeric
@attribute InsBiasRatio numeric
@attribute InsSexRatio numeric
@attribute InsBadRatio numeric
@attribute InsPronounRatio numeric
@attribute InsGoodRatio numeric
@attribute InsAllSpecialRatio numeric
@attribute KLDDELOLD numeric
@attribute DelVulgarRatio numeric
@attribute DelBiasRatio numeric
@attribute DelSexRatio numeric
@attribute DelBadRatio numeric
@attribute DelPronounRatio numeric
@attribute DelGoodRatio numeric
@attribute DelAllSpecialRatio numeric
@attribute LongestCommentCharacterSequence numeric
@attribute CommentUpperToLowerRatio numeric
@attribute CommentUpperToAllRatio numeric
@attribute CommentDigitRatio numeric
@attribute CommentNonAlphabeticRatio numeric
@attribute CommentCharacterDiversity numeric
@attribute CommentVulgarRatio numeric
@attribute CommentBiasRatio numeric
@attribute CommentSexRatio numeric
@attribute CommentBadRatio numeric
@attribute CommentPronounRatio numeric
@attribute CommentGoodRatio numeric
@attribute CommentAllSpecialRatio numeric
@attribute label {0,1}

@data
891,0,0,0,11,11,0,3,0,6,0,0,0,0,0,0,0,0,2198,31,5,2,1.000576,-0.001622,0,0,0,0,15030.08569,7,2,0.92,0.038462,0.230769,0.038462,0.049068,0.076923,5.166667,0,0,0,0,0,0,0,15048.30178,0,0,0,0,0,0,0,0,0.15,0.45625,0.1375,0.00625,0.025,0,0,0,0,0,0,0,1
2335,0,0,0,79,79,0,2,0,2,0,0,0,0,0,0,0,0,450,22,2,4,0.999069,21.292938,0,1,0,0,3777.643085,8,1,1,0.1875,0.277778,0.055556,0.08522,0.066667,2.333333,0,0,0,0,0,0,0,3761.788694,0,0,0,0,0,0,0,0,0.125,0.46729,0.158879,0.009346,0.030303,0,0,0,0,0,0,0,0
40991,0,0,0,7,7,0,7,0,7,0,0,0,0,0,0,0,0,17,1,1,1,1.026316,-0.075813,0,0,0,0,189.399079,16,1,0.941176,0.117647,0.166667,0.055556,0.126068,0.076923,1.5,0,0,0,0,0,0,0,189.399079,0,0,0,0,0,0,0,0,0.071429,0.142857,0.071429,0.071429,0.1,0,0,0,0,0,0,0,1
1533,0,0,0,6,6,0,1,0,2,0,0,0,0,0,0,0,0,2417,2,0,5,0.999127,0.000065,0,0,0,0,14614.2698,0,1,0,1,1,1,0.098013,1,1,0,0,0,0,0,0,0,14589.43696,0,0,0,0,0,0,0,0,0.272727,0.384615,0.076923,0.076923,0.090909,0,0,0,0,0,0,0,0
4087,0,0,0.24255,4,4,4,1,1,2,2,0,0,0,0,0,0,0,360,2,1,1,1,0.000019,0,0,0,0,4212.092846,1,1,1,0.333333,1,0.666667,0.333333,0.333333,1.5,0,0,0,0,0,0,0,4212.092846,0,0,0,0,0,0,0,0,0.111111,0.210526,0.052632,0.052632,0.1,0,0,0,0,0,0,0,0
1126185,0,0,0,70,70,0,6,0,6,0,0,0,0,0,0,0,0,4,1,13,0,1.114094,-0.510354,0,0,0,0,229.325861,7,2,0.848485,0.0625,0.253731,0.014925,0.075301,0.045455,13.076923,0,0,0,0,0,0,0,242.078993,0,0,0,0,0,0,0,0,0.166667,0.333333,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,45,45,0,1,0,6,0,0,0,0,0,0,0,0,211,29,18,3,1.011521,-0.108584,0,0,0,0,2683.243546,6,2,0.858824,0.035714,0.244186,0.011628,0.114221,0.041667,18.052632,0,0.052632,0,0,0,0,0.052632,2699.524684,0,0,0,0,0,0,0,0,0.163121,0.447853,0.134969,0.006135,0.02439,0,0,0,0,0,0,0,1
636,0,0,0,85,85,0,5,0,5,0,0,0,0,0,0,0,0,1389,2,7,0,1.00251,-0.014606,0,0,0,0,7994.468681,8,1,0.916667,0.055556,0.243243,0.027027,0.068297,0.055556,7.125,0.125,0,0,0,0,0,0.125,8009.390587,0,0,0,0,0,0,0,0,0.1,0.190476,0.047619,0.047619,0.0625,0,0,0,0,0,0,0,1
4,0,0,0,551,551,0,1,0,6,0,0,0,0,0,0,0,0,18,1,50,0,1.106775,-0.256945,0,0,0,0,1426.335695,11,2,0.726962,0.061151,0.238095,0.013605,0.038782,0.027778,50.023256,0,0,0,0,0,0,0,1549.61661,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0
299,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5492,4,1,0,1.000095,-0.000784,0,0,0,0,27507.45017,4,1,1,2.5,1,0.166667,0.058523,0.166667,1.5,0,0,0,0,0,0,0,27507.45017,0,0,0,0,0,0,0,0,0.086957,0.25,0.041667,0.041667,0.066667,0,0,0,0,0,0,0,1
8534,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,175,2,1,0,1.00095,-0.004156,0,0,0,0,6878.043946,13,1,0.642857,0.066667,0.133333,0.066667,0.073327,0.166667,1.5,0,0,0,0,0,0,0,6878.043946,0,0,0,0,0,0,0,0,0.083333,0.16,0.04,0.04,0.066667,0,0,0,0,0,0,0,1
338916,0,0,0,19,19,0,1,0,1,0,0,0,0,0,0,0,0,14,10,19,0,1.028877,-0.124238,0,0,0,0,1562.484146,9,2,0.825688,0.037383,0.209091,0.009091,0.081341,0.037037,19.052632,0,0,0,0,0,0,0,1601.998365,0,0,0,0,0,0,0,0,0.183333,0.3,0.014286,0.014286,0.038462,0,0,0,0,0,0,0,1
1,0,0,0,10,10,0,1,0,3,0,0,0,0,0,0,0,0,3807,2,0,0,1.000017,0,0,0,0,0,21098.48941,0,1,0,1,1,1,0.078575,1,1,0,0,0,0,0,0,0,21098.48941,0,0,0,0,0,0,0,0,0.2,0.363636,0.090909,0.090909,0.125,0,0,0,0,0,0,0,0
2540,0,0,0,205,205,0,2,0,4,0,0,0,0,0,0,0,0,446,1,22,0,1.018054,-0.134191,0,0,0,0,2790.310688,7,2,0.809091,0.142857,0.324324,0.009009,0.1143,0.033333,22.043478,0,0,0,0,0.130435,0,0.130435,2822.476202,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.083333,0,0,0,0,0,0,0,1
3,0,0,0,31,31,0,1,0,2,0,0,0,0,0,0,0,0,430,2,25,24,0.999674,21.689874,0,0,0,0,3709.465595,8,2,0.825175,0.08209,0.3125,0.069444,0.05851,0.025641,25.038462,0,0,0,0,0,0,0,3640.284981,0,0,0,0,0,0,0,0,0.157895,0.238095,0.047619,0.047619,0.071429,0,0,0,0,0,0,0,1
1729,0,0,0,6,6,0,1,0,1,0,0,1,0,0,0,0,0,1942,1,6,1,1.000755,-0.005514,0,0,0,0,12356.02273,6,2,0.935484,0.137931,0.3125,0.03125,0.083152,0.0625,6.142857,0,0,0,0,0,0,0,12371.27036,0,0,0,0,0,0,0,0,0.153846,0.214286,0.071429,0.071429,0.076923,0,0,0,0,0,0,0,1
1177,0,0,0,8,8,34,1,1,1,1,0,0,0,0,0,0,0,379,1,0,34,0.980631,95.039168,0,0,0,0,4139.838408,0,1,0,1,1,1,0.130748,1,1,0,0,0,0,0,0,0,3958.936062,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
6299,0,0,0,15,15,0,3,0,4,0,0,0,0,0,0,0,0,195,4,2,2,1.000126,7.21749,0,0,0,0,3898.705606,9,2,0.933333,0.0625,0.1875,0.0625,0.047822,0.083333,2.333333,0,0,0,0,0,0,0,3894.747749,0,0,0,0,0,0,0,0,0.052632,0.153846,0.025641,0.025641,0.055556,0,0,0,0,0,0,0,1
3097,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,6162,1,3,0,1.00026,-0.003264,0,0,0,0,24670.31869,5,2,1,0.058824,0.235294,0.058824,0.096104,0.076923,3.25,0.25,0,0,0,0,0,0.25,24671.41731,0,0,0,0,0,0,0,0,0.2,0.272727,0.090909,0.090909,0.090909,0,0,0,0,0,0,0,1
0,0,0,0,6,6,0,1,0,1,0,0,0,0,0,0,0,0,1747,1,6,0,1.002231,-0.008057,0,1,0,0,12410.64426,9,1,0.906977,0.097561,0.318182,0.113636,0.080757,0.05,6.142857,0,0,0,0,0,0,0,12428.08843,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
26,0,0,0,30,30,0,1,0,1,0,0,0,0,0,0,0,0,150,1,30,0,1.028215,-0.212054,0,0,0,0,3099.49852,13,4,0.753165,0.059603,0.540881,0.27673,0.066393,0.027027,30.05,0,0,0,0,0,0,0,3115.515432,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.111111,0,0,0,0,0,0,0,0
189018,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,54,21,2,1,1.001483,-0.007489,0,0,0,0,2837.552787,8,2,1,0.076923,0.230769,0.076923,0.095943,0.111111,2.333333,0,0,0,0,0,0,0,2841.697808,0,0,0,0,0,0,0,0,0.108911,0.486486,0.207207,0.009009,0.028571,0,0,0,0,0,0,0,0
52482,0,0,0,20,20,0,1,0,1,0,0,0,0,0,0,0,0,45,1,20,49,0.953302,189.997598,0,0,0,0,2158.634088,12,2,0.848214,0.045872,0.221239,0.00885,0.08209,0.04,20.05,0,0,0,0,0,0,0,1959.443657,0,0,0,0,0,0.02,0.02,0,0.181818,0.25,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
3178,0,0,0,4,4,0,1,0,1,0,0,0,0,0,1,0,0,845,2,4,0,1.001916,-0.00519,0,0,0,0,4530.196139,10,1,0.95,0.047619,0.238095,0.047619,0.103527,0.071429,4.2,0,0,0,0,0,0,0,4541.886768,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,1
743,0,0,0,79,79,0,2,0,2,0,0,0,0,0,1,0,0,4820,2,66,0,1.01397,-0.072077,0,1,0,0,11502.55354,9,2,0.643059,0.028986,0.214689,0.002825,0.090405,0.032258,66.019231,0.014925,0,0,0.029851,0,0,0.044776,11617.15247,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,1
6772,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,283,21,1,1,1,0.000072,0,0,0,0,2876.76885,1,1,1,0.333333,1,0.666667,0.333333,0.333333,1.5,0,0,0,0,0,0,0,2876.76885,0,0,0,0,0,0,0,0,0.126316,0.5,0.198113,0.009434,0.029412,0,0,0,0,0,0,0,0
1,0,0,0,226,226,0,21,0,34,0,0,0,0,0,0,0,0,2967,1,5,1,1.000421,9.041207,0,1,0,0,22077.10085,9,1,0.942857,0.027778,0.222222,0.083333,0.071723,0.05,5.166667,0,0,0,0,0,0,0,22083.8357,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,1
18725,0,0,0,104,104,0,1,0,3,0,0,0,0,0,0,0,0,70,5,48,0,1.017836,-0.060741,0,0,1,0,6138.182222,14,3,0.70297,0.051724,0.266447,0.0625,0.054045,0.02439,48.02439,0,0,0,0,0,0,0,6263.016051,0,0,0,0,0,0,0,0,0.060606,0.205882,0.029412,0.029412,0.055556,0,0,0,0,0,0,0,0
2,0,0,0,8,8,0,1,0,1,0,0,0,0,0,0,0,0,3457,2,0,295,0.860984,679.230607,0,0,0,0,5486.122655,0,1,0,1,1,1,0.073874,1,1,0,0,0,0,0,0,0,4453.212625,0,0,0,0,0,0.013514,0.013514,0,0.133333,0.25,0.0625,0.0625,0.083333,0,0,0,0,0,0,0,0
20,0,0,0,108,108,0,1,0,1,0,0,0,0,0,0,0,0,1312,21,108,0,1.053736,-0.246476,0,0,0,0,4599.077096,11,2,0.607394,0.045872,0.239016,0.00703,0.096926,0.026316,108.012346,0,0.009174,0,0,0,0,0.009174,4795.134074,0,0,0,0,0,0,0,0,0.153846,0.538462,0.211538,0.009615,0.027027,0,0,0,0,0,0,0,1
1,0,0,0,4,4,0,1,0,2,0,0,0,0,0,0,0,0,1596,31,2,1,0.999926,-0.00427,0,0,0,0,12233.32092,6,2,1,0.076923,0.230769,0.076923,0.056091,0.1,2.333333,0.333333,0,0,0,0,0,0.333333,12234.01407,0,0,0,0,0,0,0,0,0.14094,0.420118,0.118343,0.005917,0.026316,0,0,0,0,0,0,0,1
79865,0,0,0,19,19,0,1,0,1,0,0,0,0,0,0,0,0,173,1,19,0,1.012809,-0.059055,0,0,0,0,3639.642563,9,2,0.783505,0.03125,0.22449,0.010204,0.066073,0.041667,19.0625,0,0,0,0,0,0,0,3670.223367,0,0,0,0,0,0,0,0,0.333333,0.428571,0.142857,0.142857,0.142857,0,0,0,0,0,0,0,1
4,0,0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1277,2,4,0,1.000481,-0.003412,0,0,0,0,14853.28347,8,2,1,0.04,0.2,0.04,0.03797,0.0625,4.2,0,0,0,0,0,0,0,14861.4766,0,0,0,0,0,0,0,0,0.3,0.416667,0.083333,0.083333,0.1,0,0,0,0,0,0,0,1
41,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,279,2,1,1,0.9999,7.355422,0,0,0,0,4886.559792,9,1,1,0.2,0.272727,0.090909,0.059053,0.1,1.5,0,0,0,0,0,0,0,4886.559792,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,0
2,0,0,0,41,41,0,3,0,5,0,0,1,0,0,0,0,0,19,11,0,8,0.921897,24.146228,0,0,0,0,354.744585,0,1,0,1,1,1,0.040847,1,1,0,0,0,0,0,0,0,322.310474,0,0,0,0,0,0,0,0,0.054545,0.508772,0.280702,0.017544,0.04,0,0,0,0,0,0,0,0
1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,245,1,0,2,0.994613,5.930415,0,0,0,0,1281.26712,0,1,0,1,1,1,0.075822,1,1,0,0,0,0,0,0,0,1274.993621,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
5622,0,0,0,18,18,0,4,0,4,0,0,0,0,0,0,0,0,331,1,1,405,0.598646,1030.513115,0,0,0,0,3009.269729,2,1,1,0.25,0.5,0.25,0.108536,0.25,1.5,0,0,0,0.5,0,0,0.5,1594.266871,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.125,0,0,0,0,0,0,0,1
9,0,0,0,55,55,0,2,0,2,0,0,0,0,0,0,0,0,617,1,3,0,1.006218,-0.048485,0,0,0,0,1462.26211,10,2,0.947368,0.105263,0.25,0.05,0.097494,0.076923,3.25,0,0,0,0,0,0,0,1463.360723,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,1
3,0,0,0,138,138,0,3,0,5,0,0,0,0,0,0,0,0,6343,21,18,0,1.001007,-0.007336,0,0,0,0,33596.83626,5,2,0.835443,0.025316,0.25,0.0125,0.07364,0.043478,18.052632,0.052632,0,0.052632,0,0.052632,0,0.157895,33658.17318,0,0,0,0,0,0,0,0,0.084112,0.4,0.147826,0.008696,0.03125,0,0,0,0,0,0,0,1
12918,0,0,0,78,78,0,1,0,4,0,0,0,0,0,0,0,0,138,1,1,0,1.000567,-0.007654,0,0,0,0,3014.424077,3,1,1,0.2,0.4,0.2,0.093409,0.2,1.5,0.5,0,0,0,0,0,0.5,3014.424077,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.142857,0,0,0,0,0,0,0,1
18904,0,0,0,83,83,0,10,0,20,0,0,0,0,0,0,0,0,386,4,3,134,0.956729,366.003415,0,0,0,0,9050.74431,15,2,1,0.054054,0.131579,0.026316,0.055149,0.045455,3.25,0,0,0,0,0,0,0,8392.761965,0,0,0,0,0,0,0,0,0.166667,0.296296,0.037037,0.037037,0.066667,0,0,0,0,0,0,0,1
3,0,0,0,58,58,0,1,0,4,0,0,0,0,0,0,0,0,3207,23,3,1,1.000208,-0.000926,0,0,0,0,19902.80431,6,6,0.789474,0.75,0.8,0.25,0.063178,0.111111,3.25,0,0,0,0,0,0,0,19912.53849,0,0,0,0,0,0,0,0,0.113402,0.598131,0.28972,0.009346,0.028571,0,0,0,0,0,0,0,0
2599,0,0,0,267,267,0,3,0,3,0,0,0,0,0,0,0,0,866,7,156,53,1.017107,16.65782,0,1,0,0,10675.91222,11,2,0.583133,0.029703,0.227437,0.012034,0.070568,0.022222,156.008265,0.025478,0.006369,0.006369,0.031847,0.025478,0,0.095541,10772.35726,0,0,0,0,0,0,0,0,0.025641,0.205128,0.025641,0.025641,0.0625,0,0,0,0,0,0,0,1
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,674,4,0,1,0.99973,7.013916,0,0,0,0,3742.734055,0,1,0,1,1,1,0.051871,1,1,0,0,0,0,0,0,0,3742.734055,0,0,0,0,0,0,0,0,0.1,0.25,0.03125,0.0625,0.058824,0,0,0,0,0,0,0,0
4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,809,8,1,1,1.000052,0.000052,0,0,0,0,7689.59064,7,1,1,0.428571,0.444444,0.111111,0.105238,0.111111,1.5,0,0,0,0,0,0,0,7689.59064,0,0,0,0,0,0,0,0,0.595238,0.5,0.015152,0.015152,0.030303,0,0,0,0,0,0,0,0
2,0,0,0,87,87,0,1,0,1,0,0,0,0,0,0,0,0,1820,2,0,1,0.999757,0.000003,0,0,0,0,9523.488116,0,1,0,1,1,1,0.091426,1,1,0,0,0,0,0,0,0,9523.488116,0,0,0,0,0,0,0,0,0.166667,0.307692,0.076923,0.076923,0.090909,0,0,0,0,0,0,0,0
6509,0,0,0,67,67,0,1,0,1,0,0,0,0,0,0,0,0,1562,2,67,0,1.008583,-0.035382,0,0,0,0,16791.43285,11,2,0.692982,0.061728,0.253644,0.002915,0.073447,0.027778,67.016667,0,0,0,0,0.014706,0,0.014706,17005.94078,0,0,0,0,0,0,0,0,0.125,0.235294,0.058824,0.058824,0.083333,0,0,0,0,0,0,0,0
1252,0,0,0,30,30,0,3,0,4,0,0,0,0,0,0,0,0,2570,1,1,1,0.999863,7.77789,0,0,0,0,7342.294599,5,1,1,0.142857,0.285714,0.142857,0.066534,0.142857,1.5,0,0,0.5,0,0,0,0.5,7342.294599,0,0,0,0,0,0,0,0,0.142857,0.2,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,1
56091,0,0,0,161,161,0,3,0,3,0,0,0,0,0,0,0,0,79,21,56,0,1.091152,-0.56208,0,0,0,0,1217.399635,11,2,0.675472,0.007547,0.218045,0.003759,0.081395,0.04,56.02439,0,0,0,0,0,0,0,1252.510776,0,0,0,0,0,0,0,0,0.102804,0.478632,0.213675,0.008547,0.029412,0,0,0,0,0,0,0,1
61,0,0,0,5,5,0,2,0,3,0,0,0,0,0,0,0,0,4788,9,3,3,1.000085,9.285805,0,0,0,0,28943.13849,9,2,1,0.047619,0.285714,0.142857,0.086765,0.076923,3.25,0,0,0,0,0,0,0,28936.27129,0,0,0,0,0,0,0,0,0.145455,0.274194,0.016129,0.016129,0.04,0,0,0,0,0,0,0,0
0,0,0,0,8,8,0,1,0,2,0,0,0,0,0,0,0,0,126,1,1,1,0.999816,0.000502,0,1,0,0,2075.703767,6,1,1,0.285714,0.375,0.125,0.098877,0.125,1.5,0,0,0,0,0,0,0,2075.703767,0,0,0,0,0,0,0,0,0.5,0.6,0.2,0.2,0.2,0,0,0,0,0,0,0,0
559,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,399,1,2,0,1.000538,-0.015179,0,0,0,0,3992.411519,2,1,1,0.75,0.833333,0.166667,0.082751,0.25,2.333333,0,0,0,0,0,0,0,3993.104666,0,0,0,0,0,0,0,0,0.2,0.272727,0.090909,0.090909,0.1,0,0,0,0,0,0,0,1
141,0,0,0.05284,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3218,1,1,1,1.000049,8.743753,0,0,0,0,13869.96955,8,1,1,0.1,0.2,0.1,0.095868,0.1,1.5,0,0,0,0,0,0,0,13869.96955,0,0,0,0,0,0,0,0,0.166667,0.230769,0.076923,0.076923,0.076923,0,0,0,0,0,0,0,0
1475,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6351,35,1,1,1,-0.000813,0,0,0,0,36177.28104,3,1,1,0.2,0.4,0.2,0.2,0.2,1.5,0,0,0,0,0,0,0,36177.28104,0,0,0,0,0,0,0,0,0.112583,0.568862,0.263473,0.005988,0.025,0,0,0,0,0,0,0,1
8,0,0,0,4,4,18,1,2,3,2,0,0,0,0,0,0,0,2712,2,0,15,0.998291,27.179293,0,1,0,0,19684.83494,0,1,0,1,1,1,0.067441,1,1,0,0,0,0,0,0,0,19595.86202,0,0,0,0,0,0,0,0,0.105263,0.2,0.05,0.05,0.071429,0,0,0,0,0,0,0,0
12486,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,289,2,1,0,1.001255,-0.006877,0,0,0,0,3804.669215,4,1,1,0.166667,0.333333,0.166667,0.065204,0.2,1.5,0,0,0,0,0,0,0,3804.669215,0,0,0,0,0,0,0,0,0.222222,0.4,0.1,0.1,0.125,0,0,0,0,0,0,0,1
1213,0,0,0,8,8,0,1,0,1,0,0,0,0,0,0,0,0,2798,1,8,0,1.000618,-0.004079,0,0,0,0,27158.71234,5,2,0.972973,0.026316,0.236842,0.026316,0.082812,0.055556,8.111111,0,0,0,0,0.111111,0,0.111111,27186.61142,0,0,0,0,0,0,0,0,0.153846,0.214286,0.071429,0.071429,0.083333,0,0,0,0,0,0,0,1
1837,0,0,0,28,28,0,2,0,2,0,0,0,0,0,0,0,0,605,1,27,0,1.006885,-0.025662,0,0,0,0,7919.77576,7,2,0.770992,0.031008,0.234848,0.007576,0.105678,0.04,27.041667,0,0,0,0,0,0,0,8009.060022,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
7213,0,0,0,12,12,0,1,0,1,0,0,0,0,0,0,0,0,1934,1,12,0,1.003546,-0.018696,0,1,0,0,12898.74538,8,2,0.894737,0.083333,0.285714,0.064935,0.074749,0.037037,12.076923,0,0,0,0,0,0,0,12929.49166,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
8935,0,0,0,16,16,0,1,0,1,0,0,0,0,0,0,1,0,2288,2,16,7,1.000801,-0.007299,0,0,0,0,21830.71715,6,3,0.808219,0.102941,0.364865,0.067568,0.055637,0.043478,16.071429,0.058824,0,0,0,0,0,0.058824,21844.5843,0,0,0,0,0,0,0,0,0.166667,0.307692,0.076923,0.076923,0.111111,0,0,0,0,0,0,0,1
5469,0,0,0,572,572,0,5,0,6,0,0,0,0,0,0,0,0,403,1,9,0,1.005629,-0.01933,0,1,0,0,3953.75495,10,1,0.886364,0.022222,0.222222,0.022222,0.078119,0.058824,9.1,0,0,0,0,0,0,0,3983.469347,0,0,0,0,0,0,0,0,0.153846,0.214286,0.071429,0.071429,0.090909,0,0,0,0,0,0,0,1
799,0,0,0,15,15,0,1,0,1,0,0,0,0,0,0,0,0,2057,2,15,2,1.001096,-0.003036,0,0,0,0,24071.37568,9,2,0.876543,0.0375,0.219512,0.012195,0.066018,0.041667,15.0625,0,0,0,0,0,0,0,24136.7722,0,0,0,0,0,0,0,0,0.230769,0.333333,0.066667,0.066667,0.090909,0,0,0,0,0,0,0,1
2350,0,0,0,14,14,0,3,0,7,0,0,0,0,0,0,0,0,507,2,1,0,1.001548,-0.01084,0,0,0,0,1936.602484,4,1,1,0.166667,0.333333,0.166667,0.059233,0.166667,1.5,0,0,0,0,0,0,0,1936.602484,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,1
2,0,0,0,39,39,0,3,0,4,0,0,0,0,0,0,0,0,4387,1,12,0,1.000734,-0.003345,0,1,0,0,32325.64769,8,1,0.898305,0.033898,0.233333,0.016667,0.078887,0.045455,12.083333,0,0,0,0,0.076923,0,0.076923,32374.78956,0,0,0,0,0,0,0,0,0.2,0.272727,0.090909,0.090909,0.090909,0,0,0,0,0,0,0,1
1,0,0,0,7,7,0,1,0,1,0,0,0,0,0,0,0,0,31,1,0,0,0.999362,0,0,0,0,0,2097.046385,0,1,0,1,1,1,0.192117,1,1,0,0,0,0,0,0,0,2097.046385,0,0,0,0,0,0,0,0,0.076923,0.153846,0.076923,0.076923,0.083333,0,0,0,0,0,0,0,0
538,0,0,0,6,6,0,1,0,1,0,0,0,0,0,0,0,0,254,3,6,0,1.004206,-0.028959,0,0,0,0,3944.96304,9,2,0.926829,0.102564,0.238095,0.02381,0.05496,0.052632,6.142857,0,0,0,0,0,0,0,3949.434267,0,0,0,0,0,0,0,0,0.307692,0.4375,0.0625,0.0625,0.1,0,0,0,0,0,0,0,1
6,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,9718,5,3,1,1.000404,8.866223,0,0,0,0,14494.40932,7,2,1,0.25,0.368421,0.052632,0.074191,0.066667,3.25,0,0,0,0,0,0,0,14495.50793,0,0,0,0,0,0,0,0,0.115385,0.285714,0.035714,0.035714,0.0625,0,0,0,0,0,0,0,1
520,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,10084,2,1,1,1,0.000013,0,0,0,0,24083.0664,3,1,1,0.5,0.6,0.2,0.2,0.2,1.5,0,0,0,0,0,0,0,24083.0664,0,0,0,0,0,0,0,0,0.333333,0.454545,0.090909,0.090909,0.1,0,0,0,0,0,0,0,0
210263,0,0,0,333,333,0,38,0,45,0,0,0,0,0,0,0,0,20,1,5,0,1.007303,-0.03397,0,1,0,0,1392.256397,5,1,0.884615,0.037037,0.222222,0.037037,0.165414,0.0625,5.166667,0.333333,0,0,0,0,0,0.333333,1400.777459,0,0,0,0,0,0,0,0,0.125,0.25,0.125,0.125,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,119,119,0,3,0,3,0,0,0,0,0,0,0,0,261,12,0,0,1.000035,0,0,0,0,0,22228.97635,0,1,0,1,1,1,0.077969,1,1,0,0,0,0,0,0,0,22228.97635,0,0,0,0,0,0,0,0,0.083333,0.211111,0.011111,0.011111,0.04,0,0,0,0,0,0,0,0
10061,0,0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,834,1,4,0,1.000213,-0.001524,0,0,0,0,22201.98147,6,2,1,0.052632,0.263158,0.052632,0.062934,0.071429,4.2,0.4,0,0,0,0,0,0.4,22209.03958,0,0,0,0,0,0,0,0,0.153846,0.214286,0.071429,0.071429,0.090909,0,0,0,0,0,0,0,1
