@relation pan_features_trainset_dec31_withoutid

@attribute TSDiff numeric
@attribute dsr numeric
@attribute ddsr numeric
@attribute rep numeric
@attribute insertedTokens numeric
@attribute deletedTokens numeric
@attribute deleterTokens numeric
@attribute insPageCount numeric
@attribute delPageCount numeric
@attribute insRevisionCount numeric
@attribute delRevisionCount numeric
@attribute userType {0,1,2,3,4,5}
@attribute userPageStatus {-1,1,0}
@attribute comment_feature1 {0,1}
@attribute comment_feature2 {0,1}
@attribute comment_feature3 {0,1}
@attribute comment_feature4 {0,1}
@attribute comment_feature5 {0,1}
@attribute RevOrdinal numeric
@attribute CommentLength numeric
@attribute InsertSize numeric
@attribute DeleteSize numeric
@attribute SizeRatio numeric
@attribute KLDNew2OLD numeric
@attribute HasBecomeBlank {0,1}
@attribute HasInsInternalLink {0,1}
@attribute HasInsExternalLink {0,1}
@attribute Reverted {0,1}
@attribute KLDINSOld numeric
@attribute LongestInsertedWord numeric
@attribute LongestInsertedCharacterSequence numeric
@attribute InsCompressibiity numeric
@attribute InsUpperToLowerRatio numeric
@attribute InsUpperToAllRatio numeric
@attribute InsDigitRatio numeric
@attribute InsNonAlphabeticRatio numeric
@attribute InsCharacterDiversity numeric
@attribute InsAvgTermFrequency numeric
@attribute InsVulgarRatio numeric
@attribute InsBiasRatio numeric
@attribute InsSexRatio numeric
@attribute InsBadRatio numeric
@attribute InsPronounRatio numeric
@attribute InsGoodRatio numeric
@attribute InsAllSpecialRatio numeric
@attribute KLDDELOLD numeric
@attribute DelVulgarRatio numeric
@attribute DelBiasRatio numeric
@attribute DelSexRatio numeric
@attribute DelBadRatio numeric
@attribute DelPronounRatio numeric
@attribute DelGoodRatio numeric
@attribute DelAllSpecialRatio numeric
@attribute LongestCommentCharacterSequence numeric
@attribute CommentUpperToLowerRatio numeric
@attribute CommentUpperToAllRatio numeric
@attribute CommentDigitRatio numeric
@attribute CommentNonAlphabeticRatio numeric
@attribute CommentCharacterDiversity numeric
@attribute CommentVulgarRatio numeric
@attribute CommentBiasRatio numeric
@attribute CommentSexRatio numeric
@attribute CommentBadRatio numeric
@attribute CommentPronounRatio numeric
@attribute CommentGoodRatio numeric
@attribute CommentAllSpecialRatio numeric
@attribute label {0,1}

@data
4,0.676483,0.811579,0.842178,43905,14204,5829,258,113,1094,541,0,0,0,0,0,0,0,92,15,9,8,1.000144,-0.007273,0,1,0,0,3077.032509,6,1,0.767442,0.125,0.318182,0.022727,0.091523,0.066667,9.125,0,0,0,0,0,0,0,3071.525458,0,0,0,0,0,0,0,0,0.134146,0.282609,0.01087,0.01087,0.035714,0,0,0,0,0,0,0,0
3659,0.676596,0.854551,0.910978,235,76,74,2,3,3,3,0,0,0,0,0,0,0,407,2,1,3,0.998509,14.38595,0,1,0,0,3312.180505,6,1,1,0.285714,0.375,0.125,0.165307,0.142857,1.5,0,0,0,0,0,0,0,3297.153616,0,0,0,0,0,0,0,0,0.571429,0.6,0.1,0.1,0.111111,0,0,0,0,0,0,0,0
33294,0.677084,0.811337,0.856185,54909,17731,50059,628,548,1733,1360,0,0,0,0,0,0,0,32,5,1,0,1.000799,0.000078,0,0,0,0,2550.749654,4,1,1,0.166667,0.333333,0.166667,0.122804,0.166667,1.5,0,0,0,0,0,0,0,2550.749654,0,0,0,0,0,0,0,0,0.055556,0.189189,0.027027,0.027027,0.052632,0,0,0,0,0,0.125,0.125,0
15590,0.67745,0.773556,0.805375,12519,4038,3711,42,28,240,117,0,0,0,0,0,0,0,13,1,1,8,0.991082,33.595179,0,1,0,0,2105.385975,9,2,1,0.2,0.272727,0.090909,0.048631,0.111111,1.5,0,0,0,0,0,0,0,2063.070069,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
128,0.678428,0.79058,0.827368,16544723,5320327,3400859,111921,38843,216649,71039,3,0,0,0,0,0,0,20,3,2,2,1,5.973951,0,0,0,0,2534.955885,4,1,0.8,0.333333,0.454545,0.090909,0.090909,0.166667,2.5,0,0,0,0,0,0,0,2534.955885,0,0,0,0,0,0,0,0,0.066667,0.266667,0.066667,0.066667,0.1,0,0,0,0,0,0,0,0
3,0.678428,0.79058,0.827368,16544723,5320327,3400859,111921,38843,216649,71039,3,0,0,0,0,0,0,14,5,2193,53,9.019108,33.777987,0,1,1,0,348.441985,16,3,0.353671,0.042452,0.262859,0.042674,0.086017,0.014493,2193.001299,0,0.000912,0,0,0,0,0.000912,538.38655,0,0,0,0,0,0,0,0,0.066667,0.225806,0.032258,0.032258,0.055556,0,0,0,0,0,0,0,0
5,0.678428,0.79058,0.827368,16544723,5320327,3400859,111921,38843,216649,71039,3,0,0,0,0,0,0,5,2,3,0,1.025709,-0.034701,0,1,0,0,571.064063,8,1,0.961538,0.12,0.222222,0.037037,0.071737,0.058824,3.25,0,0,0,0,0,0,0,577.576203,0,0,0,0,0,0,0,0,0.071429,0.214286,0.071429,0.071429,0.1,0,0,0,0,0,0,0,0
1,0.678478,0.86292,0.879347,3838,1234,905,130,33,204,56,0,0,0,0,0,0,0,256,2,0,0,1.000175,0,0,1,0,0,2685.431478,0,1,0,1,1,1,0.12963,1,1,0,0,0,0,0,0,0,2685.431478,0,0,0,0,0,0,0,0,0.166667,0.307692,0.076923,0.076923,0.090909,0,0,0,0,0,0,0,0
2,0.678498,0.78015,0.80751,4846,1558,269,18,14,78,32,0,0,0,0,0,0,0,381,22,2,0,1.000759,-0.002925,0,0,0,0,8116.231774,7,1,1,0.071429,0.214286,0.071429,0.030623,0.090909,2.333333,0,0,0,0,0,0,0,8119.69751,0,0,0,0,0,0,0,0,0.114583,0.509434,0.207547,0.009434,0.029412,0,0,0,0,0,0,0,0
1,0.678632,0.678845,0.715315,1783,573,749,18,15,58,45,0,0,0,0,0,0,0,36,3,1,1,0.999707,6.192023,0,1,0,0,1572.731618,10,1,1,0.181818,0.25,0.083333,0.150689,0.090909,1.5,0,0,0,0,0,0,0,1572.731618,0,0,0,0,0,0,0,0,0.133333,0.8125,0.5625,0.0625,0.1,0,0,0,0,0,0,0,0
4783,0.679105,0.719416,0.731807,268,86,25,11,5,17,5,0,0,0,0,0,0,0,1437,7,37,18,1.002127,0.00023,0,0,0,0,17380.40962,11,2,0.708333,0.021053,0.264249,0.056995,0.067646,0.033333,37.032258,0,0,0,0,0,0,0,17470.27239,0,0,0,0,0,0,0,0,0.044444,0.282609,0.108696,0.021739,0.045455,0,0,0,0,0,0,0,0
26178,0.67955,0.887329,0.904102,7296,2338,3915,69,51,155,132,0,0,0,0,0,0,0,10,5,2,2,1,10.00849,0,0,0,0,487.062444,3,2,1,0.125,1,0.75,0.125,0.166667,2.333333,0,0,0,0,0,0,0,482.025491,0,0,0,0,0,0,0,0,0.071429,0.586207,0.034483,0.034483,0.05,0,0,0,0,0,0,0,0
2,0.68,0.885079,0.905738,25,8,1,1,1,3,1,0,0,0,0,0,0,0,1157,2,6,0,1.001819,-0.004475,0,0,0,0,9150.164707,10,2,0.931818,0.121951,0.422222,0.2,0.089898,0.043478,6.142857,0,0,0,0,0,0,0,9174.163644,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.111111,0,0,0,0,0,0,0,0
4,0.680095,0.876367,0.889962,40934,13095,9789,947,560,1664,893,0,0,0,0,0,0,0,13,4,0,0,1,0,0,0,0,0,5102.748567,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,5102.748567,0,0,0,0,0,0,0,0,0.090909,0.26087,0.043478,0.043478,0.071429,0,0,0,0,0,0,0,0
0,0.680095,0.876367,0.889962,40934,13095,9789,947,560,1664,893,0,0,0,0,0,0,0,15,1,0,1,0.997845,6.077648,0,0,0,0,1175.514107,0,1,0,1,1,1,0.055076,1,1,0,0,0,0,0,0,0,1175.514107,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
23,0.680095,0.876367,0.889962,40934,13095,9789,947,560,1664,893,0,0,0,0,0,0,0,135,15,4,7,0.999235,22.531745,0,0,0,0,4948.753233,13,2,0.967742,0.137931,0.25,0.03125,0.046727,0.058824,4.2,0,0,0,0,0,0,0,4923.961913,0,0,0,0,0,0,0,0,0.011236,0.179775,0.011236,0.011236,0.043478,0,0,0,0,0,0,0,0
1525,0.681073,0.821889,0.841876,33782,10774,6751,277,101,587,252,0,0,0,0,0,0,0,3206,15,380,23,1.075859,-0.050653,0,0,1,0,12458.30144,13,3,0.509001,0.045604,0.259559,0.044534,0.070929,0.017241,380.004255,0,0,0,0,0.002625,0.007874,0.010499,13785.43497,0,0,0,0,0,0,0,0,0.121622,0.341463,0.060976,0.012195,0.037037,0,0,0,0,0,0,0,0
20563,0.681176,0.740749,0.770029,1769,564,299,24,14,65,37,0,0,0,0,0,0,0,143,7,4,5,0.998969,7.806661,0,1,0,0,5992.228115,10,2,0.939394,0.060606,0.205882,0.029412,0.087339,0.052632,4.2,0,0,0,0,0,0,0,5991.033408,0,0,0,0,0,0,0,0,0.195122,0.3125,0.020833,0.020833,0.047619,0,0,0,0,0,0,0,0
2,0.681462,0.887398,0.903869,16221,5167,191,264,43,317,45,0,0,0,0,0,0,0,38,6,10,0,1.012636,-0.01645,0,1,0,0,3082.192307,8,1,0.892308,0.080645,0.227273,0.015152,0.109581,0.041667,10.090909,0,0,0,0,0,0,0,3120.196256,0,0,0,0,0,0,0,0,0.055556,0.216216,0.027027,0.027027,0.0625,0,0,0,0,0,0,0,0
1985,0.681633,0.73569,0.803056,245,78,98,22,11,25,15,0,0,0,0,0,0,0,711,9,3,1,1.001156,7.578469,0,0,0,0,5116.852471,6,1,1,0.214286,0.5,0.1875,0.053265,0.071429,3.25,0,0,0,0,0,0,0,5125.94202,0,0,0,0,0,0,0,0,0.068182,0.26087,0.021739,0.021739,0.047619,0,0.083333,0,0,0,0,0.083333,0
12,0.681874,0.771847,0.799458,811,258,80,7,3,29,11,0,0,0,0,0,0,0,4,11,2,0,1.016856,0.002309,0,1,0,0,944.183006,12,1,1,0.045455,0.136364,0.045455,0.058244,0.0625,2.333333,0,0,0,0,0,0,0,950.675246,0,0,0,0,0,0,0,0,0.237288,0.347222,0.013889,0.013889,0.030303,0,0,0,0,0,0,0,0
952,0.683881,0.838755,0.875465,2711,857,1156,186,129,399,221,0,0,0,0,0,0,0,1837,2,4,10,0.998465,24.869686,0,0,0,0,12753.5334,7,1,0.925926,0.16,0.285714,0.035714,0.115278,0.0625,4.2,0,0,0,0,0,0,0,12717.39787,0,0,0,0,0,0,0,0,0.095238,0.181818,0.045455,0.045455,0.076923,0,0,0,0,0,0,0,0
31182,0.683986,0.712847,0.766915,7968,2518,6885,425,406,1224,1080,0,0,0,0,0,0,0,307,2,12,0,1.014641,-0.038848,0,0,0,0,1825.882777,8,2,0.924242,0.152542,0.313433,0.014925,0.138029,0.041667,12.076923,0,0,0,0,0,0,0,1853.02131,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,0
1,0.683986,0.712847,0.766915,7968,2518,6885,425,406,1224,1080,0,0,0,0,0,0,0,2,19,1,1,1.001631,4.773061,0,0,0,0,395.683171,10,1,1,0.181818,0.25,0.083333,0.093648,0.111111,1.5,0,0,0,0,0,0,0,395.683171,0,0,0,0,0,0,0,0,0.125,0.272,0.008,0.016,0.03125,0,0,0,0,0,0,0,0
69253,0.683986,0.712847,0.766915,7968,2518,6885,425,406,1224,1080,0,0,0,0,0,0,0,19,7,2,2,0.995,10.384275,0,0,0,0,657.015066,5,2,1,0.1,1,0.7,0.114142,0.125,2.333333,0,0,0,0,0,0,0,651.79471,0,0,0,0,0,0,0,0,0.027027,0.216216,0.027027,0.027027,0.052632,0,0,0,0,0,0,0,0
47504,0.683986,0.712847,0.766915,7968,2518,6885,425,406,1224,1080,0,0,0,0,0,0,0,19,2,1,1,1,0.00258,0,0,0,0,651.953787,1,1,1,0.333333,1,0.666667,0.333333,0.333333,1.5,0,0,0,0,0,0,0,651.953787,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
104081,0.683986,0.712847,0.766915,7968,2518,6885,425,406,1224,1080,0,0,0,0,0,0,0,20,4,1,1,1,5.566323,0,0,0,0,851.498932,2,1,1,0.25,1,0.75,0.25,0.25,1.5,0,0,0,0,0,0,0,851.498932,0,0,0,0,0,0,0,0,0.217391,0.333333,0.037037,0.037037,0.0625,0,0,0,0,0,0,0,0
5725,0.683986,0.712847,0.766915,7968,2518,6885,425,406,1224,1080,0,0,0,0,0,0,0,8,19,1,0,1.001298,-0.034878,0,0,0,0,559.523358,2,1,1,0.25,1,0.75,0.109527,0.25,1.5,0,0,0,0,0,0,0,559.523358,0,0,0,0,0,0,0,0,0.127273,0.276423,0.00813,0.01626,0.03125,0,0,0,0,0,0,0,0
10007,0.684211,0.835214,0.865446,19,6,0,3,0,3,0,0,0,0,0,0,0,0,62,3,6,0,1.019889,-0.113258,0,1,0,0,1111.595583,10,2,0.972973,0.147059,0.342105,0.078947,0.12517,0.05,6.142857,0,0,0,0,0,0,0,1116.613343,0,0,0,0,0,0,0,0,0.076923,0.185185,0.037037,0.037037,0.076923,0,0,0,0,0,0,0,0
5,0.684211,0.744727,0.783682,38,12,39,6,5,12,9,0,0,0,0,0,0,0,794,6,1,0,1.000766,-0.003878,0,0,0,0,5899.747659,9,1,0.9,0.2,0.272727,0.090909,0.088732,0.111111,1.5,0,0,0,0,0,0,0,5899.747659,0,0,0,0,0,0,0,0,0.047619,0.186047,0.023256,0.023256,0.05,0,0,0,0,0,0,0,0
20,0.684211,0.684211,0.822894,19,6,0,2,0,2,0,0,0,0,0,0,0,0,1060,4,0,0,1.000132,0,0,0,0,0,12825.23816,0,1,0,1,1,1,0.079572,1,1,0,0,0,0,0,0,0,12825.23816,0,0,0,0,0,0,0,0,0.057143,0.166667,0.027778,0.027778,0.066667,0,0,0,0,0,0,0,0
121,0.684211,0.997872,0.998247,19,6,34,3,3,3,3,0,0,0,0,0,0,0,1578,30,1,0,1.000557,0.000041,0,0,0,0,9388.645227,9,1,1,0.090909,0.181818,0.090909,0.055336,0.111111,1.5,0,0,0,0,0,0,0,9388.645227,0,0,0,0,0,0,0,0,0.049645,0.530612,0.285714,0.006803,0.030303,0,0,0,0,0,0,0,0
188809,0.684287,0.764254,0.788112,5505,1738,1898,242,144,323,183,0,0,0,0,0,0,0,38,1,1,2,0.998854,12.524386,0,0,0,0,1486.410744,7,1,1,0.25,0.333333,0.111111,0.052496,0.142857,1.5,0,0,0,0,0,0,0,1479.450396,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.125,0,0,0,0,0,0,0,0
37334,0.684685,0.796541,0.809136,222,70,254,5,2,7,2,0,0,0,0,0,0,0,85,1,129,252,0.784856,848.092626,0,0,0,0,1709.225395,13,2,0.59625,0.066489,0.234707,0.012484,0.074273,0.020833,129.010309,0,0,0,0,0,0,0,828.091283,0.003953,0,0,0,0.003953,0,0.007905,0,0.333333,0.666667,0.333333,0.333333,0.333333,0,0,0,0,0,0,0,0
5,0.684867,0.696991,0.712639,641,202,3996,55,55,86,106,0,0,0,0,0,0,0,78,14,33,123,0.866345,279.572648,0,0,0,0,2029.609134,10,3,0.694581,0.11413,0.421569,0.161765,0.131718,0.026316,33.05,0,0,0,0,0,0,0,1698.744442,0,0,0,0,0,0,0,0,0.025316,0.2,0.0125,0.0125,0.041667,0,0,0,0,0,0,0,0
952,0.685315,0.819692,0.826279,1144,360,74,20,12,40,17,0,0,0,0,0,0,0,46,3,10,0,1.025461,-0.058926,0,1,0,0,1376.74572,8,2,0.876712,0.056338,0.189189,0.013514,0.058804,0.041667,10.090909,0,0,0,0,0,0,0,1403.88138,0,0,0,0,0,0,0,2,0.045455,0.363636,0.045455,0.227273,0.083333,0,0,0,0,0,0,0,0
467,0.686179,0.772433,0.810258,615,193,321,17,12,49,35,0,0,0,0,0,0,0,211,1,1,1,1.000276,6.250724,0,0,0,0,1507.661915,8,1,1,0.222222,0.3,0.1,0.065895,0.111111,1.5,0,0,0,0,0,0,0,1507.661915,0,0,0,0,0,0,0,0,0.333333,0.428571,0.142857,0.142857,0.166667,0,0,0,0,0,0,0,0
7018,0.686179,0.772433,0.810258,615,193,321,17,12,49,35,0,0,0,0,0,0,0,278,1,2,2,1.000791,5.866934,0,0,0,0,1863.995569,10,2,0.772727,0.043478,0.130435,0.043478,0.096602,0.111111,2.5,0,0,0,0,0,0,0,1863.995569,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
2,0.686461,0.831265,0.841043,1263,396,2842,36,26,75,47,0,0,0,0,0,0,0,152,1,0,78,0.959677,44.997817,0,1,0,0,5126.126926,0,1,0,1,1,1,0.056667,1,1,0,0,0,0,0,0,0,4775.950513,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
2604,0.6875,0.997716,0.998012,16,5,0,1,0,1,0,0,0,0,0,0,0,0,38,2,16,0,1.042608,-0.178737,0,0,0,0,1783.168738,10,2,0.801802,0.164948,0.285714,0.008929,0.123697,0.034483,16.066667,0,0,0,0,0,0,0,1795.114955,0,0,0,0,0,0,0,0,0.083333,0.25,0.083333,0.083333,0.1,0,0,0,0,0,0,0,0
8211,0.6875,0.855803,0.93948,48,15,1,2,1,2,1,0,0,0,0,0,0,0,308,2,47,1,1.047991,6.647616,0,0,0,0,2450.000929,9,2,0.708812,0.031373,0.209924,0.003817,0.07344,0.035714,47.023256,0,0,0,0,0,0,0,2574.749804,0,0,0,0,0,0,0,0,0.2,0.294118,0.058824,0.058824,0.076923,0,0,0,0,0,0,0,0
22812,0.687629,0.806474,0.829972,970,303,430,13,9,37,25,0,0,0,0,0,0,0,170,2,6,0,1.003904,-0.004497,0,0,0,0,4532.600964,5,1,0.846154,1.153846,0.777778,0.037037,0.082959,0.071429,6.2,0,0,0,0,0,0,0,4546.389637,0,0,0,0,0,0,0,0,0.4,0.461538,0.076923,0.076923,0.083333,0,0,0,0,0,0,0,0
5,0.688196,0.811318,0.863038,449,140,112,5,5,8,6,0,0,0,0,0,0,0,1076,9,20,0,1.006064,-0.032124,0,0,0,0,6856.712166,9,2,0.785714,0.065421,0.238938,0.00885,0.095273,0.038462,20.052632,0,0,0,0,0,0,0,6900.435429,0,0,0,0,0,0,0,0,0.020833,0.208333,0.020833,0.020833,0.055556,0,0,0,0,0,0,0,0
4584,0.688379,0.826403,0.851692,17210,5363,2766,144,53,544,261,0,0,0,0,0,0,0,313,5,26,0,1.003639,-0.012805,0,0,1,0,18296.56598,9,3,0.812121,0.056962,0.23494,0.03012,0.044397,0.032258,26.038462,0,0,0,0,0,0,0,18392.62833,0,0,0,0,0,0,0,0,0.04878,0.261905,0.119048,0.02381,0.043478,0,0,0,0,0,0,0,0
10131,0.688548,0.74897,0.798113,9780,3046,2040,128,70,1068,824,0,0,0,0,0,0,0,39,26,1,1,1,4.789687,0,0,0,0,406.29329,2,1,1,0.25,1,0.75,0.25,0.25,1.5,0,0,0,0,0,0,0,406.29329,0,0,0,0,0,0,0,0,0.083333,0.27381,0.041667,0.011905,0.025,0,0,0,0,0,0.034483,0.034483,0
16,0.688741,0.762644,0.804213,10676,3323,3173,77,57,398,262,0,0,0,0,0,0,0,56,1,1,1,0.999408,5.448419,0,1,0,0,743.112915,3,1,1,0.2,0.4,0.2,0.11144,0.2,1.5,0,0,0,0,0,0,0,743.112915,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
13217,0.688789,0.72805,0.790203,14209,4422,12706,227,215,646,556,0,0,0,0,0,0,0,19,2,0,0,1.000731,0,0,0,0,0,836.458893,0,1,0,1,1,1,0.105186,1,1,0,0,0,0,0,0,0,836.458893,0,0,0,0,0,0,0,0,0.111111,0.333333,0.111111,0.111111,0.142857,0,0,0,0,0,0,0,0
5,0.689086,0.848717,0.86673,5085,1581,1323,28,24,40,31,0,0,0,0,0,0,0,185,2,47,18,1.011658,38.666363,0,0,0,0,6723.53665,10,2,0.707031,0.027888,0.210117,0.003891,0.048958,0.034483,47.023256,0,0,0,0,0,0,0,6793.841056,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.1,0,0,0,0,0,0,0,0
556,0.689189,0.845619,0.86657,74,23,49,37,32,38,33,0,0,0,0,0,0,0,16,23,1,1,1.000142,0.0001,0,1,0,0,2742.140038,9,2,1,0.2,0.272727,0.090909,0.094433,0.125,1.5,0,0,0,0,0,0,0,2742.140038,0,0,0,0,0,0,0,0,0.092715,0.243902,0.02439,0.006098,0.030303,0,0,0,0,0,0,0,0
1040,0.689303,0.763938,0.819152,2842,883,1460,108,20,204,54,0,0,0,0,0,0,0,9,2,7,14,0.972125,0.004769,0,0,0,0,604.26805,5,1,0.892857,0.034483,0.310345,0.068966,0.18638,0.058824,7.142857,0,0,0,0.25,0,0,0.25,584.073512,0,0,0,0.133333,0,0,0.133333,0,0.055556,0.166667,0.055556,0.055556,0.083333,0,0,0,0,0,0,0,0
78,0.689438,0.879532,0.899128,448161,139182,113130,2092,870,4873,2098,3,0,0,0,0,0,0,157,9,0,76,0.951451,169.041964,0,0,0,0,4691.150651,0,1,0,1,1,1,0.094678,1,1,0,0,0,0,0,0,0,4315.350849,0,0,0,0,0,0.012987,0.012987,0,0.086207,0.225806,0.016129,0.016129,0.05,0,0,0,0,0,0,0,0
5974,0.689545,0.788385,0.804033,1253,389,663,127,80,192,129,0,0,0,0,0,0,0,3312,27,0,9,0.998571,33.799949,0,1,0,0,12579.48241,0,1,0,1,1,1,0.060357,1,1,0,0,0,0,0,0,0,12527.89984,0,0,0,0,0,0,0,0,0.094488,0.608696,0.333333,0.007246,0.026316,0,0,0,0,0,0,0,0
1,0.68977,0.740645,0.785657,71260,22107,17737,587,81,913,226,3,0,0,0,0,0,0,4326,21,0,1,0.99993,0.000027,0,1,0,0,27451.68443,0,1,0,1,1,1,0.081492,1,1,0,0,0,0,0,0,0,27451.68443,0,0,0,0,0,0,0,0,0.087719,0.430894,0.186992,0.00813,0.029412,0,0,0,0,0,0,0,0
477,0.690123,0.856616,0.876011,713692,221157,188361,7008,2111,14612,5535,0,0,0,0,0,0,0,1331,23,0,9,0.999381,9.460627,0,0,0,0,35160.71131,0,1,0,1,1,1,0.069927,1,1,0,0,0,0,0,0,0,35112.81706,0,0,0,0,0,0,0,0,0.106796,0.619469,0.327434,0.00885,0.027778,0,0,0,0,0,0,0,0
3673,0.690244,0.785826,0.814353,260770,80775,34929,1537,451,3514,1150,0,0,0,0,0,0,0,72,3,0,0,1.002268,0,0,0,0,0,2520.717437,0,1,0,1,1,1,0.131091,1,1,0,0,0,0,0,0,0,2520.717437,0,0,0,0,0,0,0,0,0.136364,0.25,0.041667,0.041667,0.0625,0,0,0,0,0,0,0,0
3648,0.690244,0.785826,0.814353,260770,80775,34929,1537,451,3514,1150,0,0,0,0,0,0,0,52,3,0,0,1.002131,0,0,0,0,0,2855.885046,0,1,0,1,1,1,0.07673,1,1,0,0,0,0,0,0,0,2855.885046,0,0,0,0,0,0,0,0,0.136364,0.25,0.041667,0.041667,0.0625,0,0,0,0,0,0,0,0
1096,0.690244,0.785826,0.814353,260770,80775,34929,1537,451,3514,1150,0,0,0,0,0,0,0,1114,3,3,0,1.000931,-0.002024,0,0,0,0,8484.42472,10,2,1,0.12,0.222222,0.037037,0.159314,0.055556,3.25,0,0,0,0,0,0,0,8490.512639,0,0,0,0,0,0,0,0,0.05,0.2,0.05,0.05,0.083333,0,0,0,0,0,0,0,0
8,0.690244,0.785826,0.814353,260770,80775,34929,1537,451,3514,1150,0,0,0,0,0,0,0,10,5,12,4,1.015504,-0.011593,0,0,0,0,1055.158841,7,1,0.727273,0.112676,0.25641,0.012821,0.158779,0.043478,12.125,0,0,0,0,0,0,0,1067.170987,0,0,0,0,0,0,0,0,0.064516,0.21875,0.03125,0.03125,0.052632,0,0,0,0,0,0,0,0
38,0.690524,0.75398,0.769403,3968,1228,326,3,2,44,9,0,0,0,0,0,0,0,620,4,203,219,0.987764,374.927623,0,0,1,0,5152.139234,22,3,0.554909,0.043328,0.259352,0.049875,0.089767,0.019608,203.008065,0,0,0,0,0,0,0,4883.28874,0,0,0,0.004545,0.004545,0.018182,0.027273,0,0.083333,0.184211,0.026316,0.026316,0.055556,0,0,0,0,0,0,0,0
6360,0.690958,0.718848,0.766078,741,229,286,6,3,22,13,0,0,0,0,0,0,0,587,13,47,0,1.011312,-0.032412,0,1,0,0,11491.28983,14,2,0.728814,0.072202,0.277027,0.050676,0.050351,0.022222,47.023256,0,0,0,0,0,0,0,11657.29192,0,0,0,0,0,0,0,0,0.022727,0.168539,0.011236,0.011236,0.047619,0,0,0,0,0,0,0,0
297,0.691358,0.872721,0.885666,810,250,145,12,9,15,10,0,0,0,0,0,0,0,1630,4,6,1,1.00155,-0.00246,0,0,0,0,9285.615999,11,2,0.972973,0.147059,0.289474,0.026316,0.089494,0.055556,6.142857,0,0,0,0,0,0,0,9312.787464,0,0,0,0,0,0,0,0,0.086957,0.25,0.041667,0.041667,0.058824,0,0,0,0,0,0,0,1
13572,0.691525,0.875696,0.910985,295,91,214,19,15,28,20,0,0,0,0,0,0,0,526,3,26,60,0.98696,81.319041,0,0,0,0,5737.460868,10,2,0.647059,0.109677,0.391813,0.146199,0.106229,0.033333,26.071429,0,0,0,0,0,0,0,5608.410906,0,0,0,0,0,0,0,0,0.086957,0.208333,0.041667,0.041667,0.076923,0,0,0,0,0,0,0,0
6,0.691536,0.932277,0.939557,190888,58882,17839,1075,305,1935,484,0,0,0,0,0,0,0,6322,22,0,5,0.99957,45.036223,0,1,0,0,25068.18173,0,1,0,1,1,1,0.071405,1,1,0,0,0,0,0,0,0,25030.54381,0,0,0,0,0.166667,0,0.166667,0,0.117021,0.576923,0.269231,0.009615,0.027778,0,0,0,0,0,0,0,0
42,0.691542,0.858111,0.880743,603,186,931,39,34,54,55,0,0,0,0,0,0,0,368,3,22,13,1.002716,24.398346,0,1,0,0,8163.643191,9,2,0.819549,0.106557,0.261194,0.007463,0.089783,0.032258,22.045455,0,0,0,0,0,0,0,8176.328861,0,0,0,0,0,0,0,0,0.083333,0.2,0.04,0.04,0.071429,0,0,0,0,0,0,0,0
1,0.691715,0.735978,0.78249,519,160,140,46,27,120,58,0,0,0,0,0,0,0,68,1,0,3,0.990701,5.954847,0,0,0,0,1723.160612,0,1,0,1,1,1,0.107009,1,1,0,0,0,0,0,0,0,1711.08491,0,0,0,0,0,0,0,0,1,1,0.333333,0.333333,0.333333,0,0,0,0,0,0,0,0
3,0.691933,0.774608,0.819785,5625638,1733074,996749,37337,23262,122632,50557,2,0,0,0,0,0,0,2,28,42,0,1.054412,-0.149532,0,1,0,0,1630.231085,21,2,0.72381,0.140288,0.338608,0.085443,0.174198,0.020408,42.027778,0,0,0,0,0,0,0,1721.249902,0,0,0,0,0,0,0,0,0.099379,0.323864,0.073864,0.011364,0.028571,0,0,0,0,0,0,0,0
24721,0.691933,0.774608,0.819785,5625638,1733074,996749,37337,23262,122632,50557,2,0,0,0,0,0,0,11,4,84,42,1.132105,28.871977,0,1,0,0,863.466293,16,2,0.573171,0.08402,0.248097,0.04414,0.092798,0.020408,84.018182,0,0,0,0,0,0,0,886.655464,0,0,0,0,0,0,0,0,0.103448,0.225806,0.032258,0.032258,0.055556,0,0,0,0,0,0,0,0
